URL,TEXT,AUTHOR_NAME,nn,AUTHOR_NICK,Followers.at.Posting,Post.Created,Post.Created.Date,Post.Created.Time,Type,Total.Interactions,Likes,Comments,Views,Like.and.View.Counts.Disabled,Link,Photo,Title,Image.Text,Sponsor.Id,Sponsor.Name,Total.Interactions.weighted,Overperforming.Score,GRAU_OFENSA,TIPO_RETORIC,DESINFO,BRINCADEIRA,GÊNERO,ORIENT.SEX,RACA,APARENCIA,ORIGEM.GEO,COND.FISIC,COND.SOC,RELIG,POL.IDEOLOG,COMENTARIO,OBSERVACOES
https://www.instagram.com/p/CRrb7x3Bdkl/,"Via @carla.zambelli 
""O Teste Público de Segurança de 2017 mostrou a possibilidade de um ataque às urnas SEM NECESSIDADE de acesso à internet. 

Nesse ataque, o cartão de memória utilizado para instalação da urna foi infectado com um arquivo modificado que alterava o comportamento do software de votação. 

Como cada cartão instala até 50 urnas, o ataque é escalável para impacto não-trivial em uma eleição. Outros tipos de ataque também são possíveis a partir do acesso físico à urna eletrônica.""",alertadenoticiasrj,11,Alerta de Notícias RJ,N/A,2021-07-23 14:50:36 BRT,2021-07-23,14:50:36,Photo,123,108,15,0,FALSE,https://www.instagram.com/p/CRrb7x3Bdkl/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/222653732_257249159166675_1109915696499896086_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=TK9dlGlBaU4AX-l2OPF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-_khqapxXXX6EUM3m-MoIY7MG7RQEHXguFoPVv9-EWug&oe=626E17B3,NA,"EXAME Nasa foi hackeada por computador de US$ 35 normalmente usado por crianças GLOB Adolescente de 16 anos é preso suspeito de hackear CIA, NSA e FBI G1 Google alerta sobre ataques que atingiram usuários de Windows e Android com códigos 'inovadores' URNAS ELETRÔNICAS 100% SEGURAS? ÇEI...",NA,NA,123,1.66,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CT3NxOlpL8t/,"🚨 Precisamos sustar o decreto 10.065/2019, de liquidação do Centro Nacional de Tecnologia Eletrônica Avançada - Ceitec! A estatal brasileira é a única empresa da América Latina capaz de produzir chips. Essa expertise foi adquirida com investimento público e não se pode abrir mão de um mercado de ponta como a produção de chips e semicondutores.

O PDL 350/2020, do senador @lasiermartins , susta esse decreto presidencial. O Senado precisa votar urgentemente essa matéria!

#cienciaetecnologia #chips #semiconductor #ceitec",senadorazenaidemaia,12,Senadora Zenaide Maia,45050,2021-09-15 21:42:16 BRT,2021-09-15,21:42:16,Video,164,150,14,1468,FALSE,https://www.instagram.com/p/CT3NxOlpL8t/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/241866935_3984439938333048_5244378138612819277_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=nFNLQkUGiuMAX8-HNzt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9aOn1NwDY917q2rgdqI9qM253fe6sEtt_L2DFqMTbNsA&oe=6237846B,NA,Zenaide defende sustar decreto de liquidação do Ceitec tvsenadoi... tvsenado SENADORA ZENAIDE ΜΑΙΑ (PROS-RN) Instagram: @SenadoraZenaideMaia Estatal brasileira é a única empresa da América Latina capaz de produzir chips @Zenaide,NA,NA,164,01.09,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CWl7LUNLlXd/,"Levantamento do Instituto Paraná Pesquisas mostrou, nesta segunda-feira, 22, que o ex-presidente Lula (PT) lidera a corrida presidencial para 2022. O petista, na pesquisa estimulada, registrou 35,1% de intenção de votos.
 
Já o presidente Jair Bolsonaro (sem partido) aparece em segundo lugar com 29,8%. A surpresa é o ex-ministro da Justiça Sergio Moro (Podemos), que tem 11%. O ex-ministro Ciro Gomes (PDT) tem 6,1%.
 
Outros nomes são o governador do Rio Grande do Sul, Eduardo Leite (PSDB) que tem 1,6%, o ex-ministro da Saúde Henrique Mandetta (DEM) aparece com 1,4%, a senadora Simone Tebet (MDB) com 0,5%, senador Alessandro Vieira (Cidadania) com 0,4% e o presidente do Senado, senador Rodrigo Pacheco (PSD) com 0,3%.
 
📌 Na sua opinião, Moro pode ser a grande surpresa das eleições presidenciais de 2022?

Saiba mais detalhes no #blogedmarlyra. Link na bio. 📲",blogedmarlyra,13,Blog Edmar Lyra,51719,2021-11-22 18:05:08 BRT,2021-11-22,18:05:08,Photo,690,461,229,0,FALSE,https://www.instagram.com/p/CWl7LUNLlXd/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/259560827_376071477537378_1992504794984170041_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=bwhmqrTpVRsAX_1SuBN&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT-LyLyc6rOXjtfy1Xz5xsQxIDt0syaqRUoIiWqldAJgcQ&oe=621123BE,NA,NA,NA,NA,690,3.15,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CYEyVlyLxp7/,"2021 - Nossa atuação na Câmara 🙋🏼‍♀️

Esse ano foi de muito trabalho. E 2022 será de muito mais! 

Sigo na luta pela Baixada Santista e Vale do Ribeira.

#deputadafederalrosanavalle #baixadasantista #deputadafederal #rosanavalle #DeputadaFederal #camaradosdeputados #valedoribeira",rosanavalleoficial,14,Rosana Valle,62848,2021-12-29 14:15:45 BRT,2021-12-29,14:15:45,Photo,333,294,39,0,FALSE,https://www.instagram.com/p/CYEyVlyLxp7/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/270291326_141331094924565_832092710962422961_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=QFC23HTDuNIAX_2a8s8&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT_fLK4w6k4psaZH1yGvHYMCufEzmebjCBMy18gcdSMZqw&oe=6245D4E4,NA,00:00 NOSSO 2021 シ LEGISLATIVAS 64 PROPOSTAS 100% DE PRESENÇA EM PLENÁRIO $ 42% DE ECONOMIA COTA PARLAMENTAR ROSANA VALLE DEPUTADA EDERAL,NA,NA,333,-1.62,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CR2Ioz9AYkm/,"Hoje à tarde tive a alegria de ser recebida pela amiga e senadora Maria do Carmo, em retribuição à visita que ela fez a mim e ao meu esposo Diógenes Almeida há alguns meses.

Nossos interesses estão alinhados: conversamos bastante sobre questões do nosso estado. 

Inclusive, o presidente municipal do DEM em Tobias Barreto, Díogenes Júnior, esteve presente. 

Também participaram da reunião a minha chefe de Gabinete, Mônica Medeiros, e a filha da senadora, Ana Alves.

É sempre maravilhosa essa troca com d. Maria. 

Nosso amor por Sergipe nos une em ideias e projetos promissores! 💙",dinaalmeidase,15,Diná Almeida,9448,2021-07-27 18:33:38 BRT,2021-07-27,18:33:38,Album,289,263,26,0,FALSE,https://www.instagram.com/p/CR2Ioz9AYkm/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/226265323_514346232977192_3777553753232625162_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=GRy-YBLcDVEAX-l1gBw&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8pKBIh5Jqi-0T388dqeFmbnz2o9vqNOH6vPbHVGx04jQ&oe=62344CC3,NA,NA,NA,NA,289,1.45,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CVvGc5rrrdZ/,"O coração acelera só de imaginar essa programação do @camaroteolinda! 🕺🏻✨

Camarote Olinda® | OPEN BAR 🥁

🔹DOMINGO (27/02)
- Jorge & Mateus
- Marilia Mendonça
- Zé Vaqueiro
- Eric Land
- Felipe Amorim

🔹SEGUNDA (28/02)
- Wesley Safadão
- Gusttavo Lima
- Nattan
- Wallas Arrais
- Deb Lima

🎫 Ingressos disponíveis no site camaroteolinda.com (link na bio)

#CamaroteOlinda",espacowesleysafadao,16,ESPAÇO WESLEY SAFADÃO,N/A,2021-11-01 11:05:26 BRT,2021-11-01,11:05:26,Photo,53,53,0,0,FALSE,https://www.instagram.com/p/CVvGc5rrrdZ/,https://scontent-den4-1.cdninstagram.com/v/t51.29350-15/251624552_1050476245780635_2237837749691099084_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=S_ejg7NqGFYAX-pxajH&_nc_ht=scontent-den4-1.cdninstagram.com&oh=00_AT_ab8WfIFP8RNZ5sX_QbsWFT2NkeOqQT5NRWsrYNCN8mw&oe=623F3077,NA,NA,NA,NA,53,-10.04,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CTekvsNgDyZ/,"💡 Legal Design é uma obra pioneira no Brasil em apresentar uma nova metodologia de construção de documentos jurídicos.
⠀
✍ Aprenda a metodologia inovadora na construção de documentos jurídicos – contratos, peças processuais e muito mais!
⠀
💻 Em ""Legal Design"" você terá acesso a diversos modelos e exemplos práticos que ilustram a aplicação da metodologia. Todo conteúdo é garantido por autores que são especialistas na área e referências nacionais no assunto.
⠀
🤩 E o melhor, este eBook está na @amazonbrasil por apenas R$ 14,90!
⠀
📱 Acesse o LINK NA BIO e clique em ""eBooks - Selo Expressa"".
⠀
@erikfontenelenybo, @mayaravcunha, @carolmaiap
#LegalDesign #VisualLaw #DesignThinking #Gestalt #SaraivaJur #Expressa",saraivajur,17,Saraiva Jur,142870,2021-09-06 08:00:18 BRT,2021-09-06,08:00:18,Photo,26,26,0,0,FALSE,https://www.instagram.com/p/CTekvsNgDyZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/241314662_449354769574519_4699825816867316742_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=CHvDneqkL8gAX8S9hpV&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_f9rndPgbuhYpjbfP8Hs-tEAvgzBZizq2_c5IqRLF0MA&oe=623B170B,NA,"LANÇAMENTO! Ana Carolina Maia Erik Fontenele Nybe Mayar Cunha Aea a metodologia inovadora na construção de documentos jurídicos! Legal design Criando documentos que fazem sentido para os usuári R$ 14,90 expressa expressa Saraiva conteúdoSaraiva.Jur conteúdo",NA,NA,26,-4.92,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CRElaVSNeuA/,"Um belo combate, amigo @nelsonbarbudo. Parabéns, novamente, pelo nascimento da sua netinha!

#Repost @nelsonbarbudo 

Hoje o combate é aqui na Comissão de Meio Ambiente @cmadsustentavel com a nossa Presidente do Pé Quente e os cabelos de fogo @carla.zambelli",carla.zambelli,18,Carla Zambelli,2027350,2021-07-08 12:43:02 BRT,2021-07-08,12:43:02,Photo,32452,32186,266,0,FALSE,https://www.instagram.com/p/CRElaVSNeuA/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/211481109_803790566999797_8798554900909781929_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=GUqeWw-SXLAAX_ucY-2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8dOQZLXIgQTFXwbzLESgzXg0ee0tzHyOLRAVxqV8hELA&oe=6241C2E1,NA,NA,NA,NA,32452,01.02,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CUasRtTBsPk/,"▶️Os fios de PDO são a solução perfeita quando pensamos em sustentação dos tecidos da face e corpo, mas algumas dúvidas são sempre recorrentes. 
Veja abaixo se algumas delas também são as suas:

1️⃣ Para quem os fios de sustentação são indicados? 
Os fios de sustentação estão indicados para pessoas acima de 30 anos que apresentam flacidez leve a moderada e não apresentam excesso de gordura na região a ser tratada;

2️⃣ Quais são as contraindicações dos fios de sustentação? 
O procedimento é contraindicado em pessoas com doenças autoimunes como o lúpus eritematoso sistêmico, por exemplo, ou com uma infecção no local.

3️⃣ Os fios de sustentação são utilizados para tratar quais áreas? 
Os fios de sustentação podem ser utilizados nos seguintes locais: 

🔹ptose dos supercílios; 
🔹perda de volume na bochecha; 
🔹sulco nasogeniano (bigode chinês); 
🔹sulco labiomentoniano (ruga da marionete);
🔹ptose da linha mandibular (buldogue);
🔹flacidez no pescoço; · papada;
🔹“umbigo triste”.

4️⃣ O procedimento para colocar fios de sustentação dói? 
A colocação dos fios de sustentação não dói, uma vez que é utilizada anestesia para aplicação. No entanto, nos primeiros dias após o procedimento, é comum sentir um pouco de incômodo na região.

#peleperfeita #pele #pelebonita #fiosdepdo #fiosdepdonaoinvasivos #fiosdesustentação #fiosdesustentacaofacial #bigodechinês #bigodechinêsnuncamais #draregianepereira",dra.regianepereira,19,Harmonização Facial,N/A,2021-09-29 16:20:30 BRT,2021-09-29,16:20:30,Photo,8,8,0,0,FALSE,https://www.instagram.com/p/CUasRtTBsPk/,https://scontent-den4-1.cdninstagram.com/v/t51.2885-15/243373548_452619586058769_1374515947394410472_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=x2GcWI097-sAX9LhotS&_nc_ht=scontent-den4-1.cdninstagram.com&oh=00_AT-_-_MQMXhA-Fh_kGLrBqmwl0Eleqdc8awB6ZGJFUiEfg&oe=6276D2AC,NA,Regiane Pereira Dra Vannietu cêutica Estee 5 DÚVIDAS QUE AS PESSOAS TÊM SOBRE FIOS DE PDO DUVID,NA,NA,8,0,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CTdI-htrDfi/,NA,erik.bispo_jornalismo,20,Erik Bispo - Jornalista,118200,2021-09-05 18:38:23 BRT,2021-09-05,18:38:23,Photo,339,331,8,0,FALSE,https://www.instagram.com/p/CTdI-htrDfi/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/241345659_575482786825893_5454346517742680640_n.jpg?_nc_cat=107&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=S26EHq4gqhQAX9ovQ1D&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_v8FSgMjQ0XXM4g1SupfotVeFE8V_zXicWI6zyalXd2w&oe=62846612,NA,GAZETA DO POVO Alexandre de Moraes fecha cerco e intima deputada Carla Zambelli,NA,NA,339,1.54,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CVTtAAAgPVG/,"Estive acompanhando as ""Destaladeiras de Fumo"" do Mestre Nelson Rosa do Fernandes, no ""Outubro Rosa do hospital do amor"" a convite da deputada @terezanelmaal 
.
.
.
@luciano_barbosa15 
@seccultarapiraca 
@regineide_rosa
@lucianaandreap 
@focuarte 
@tecanelma 
@saude.arapiraca 
@epolianagarrotecdias",wellington_de_magalhaes,21,Wellington de Magalhães Silva,22517,2021-10-21 19:43:32 BRT,2021-10-21,19:43:32,Album,218,212,6,126,FALSE,https://www.instagram.com/p/CVTtAAAgPVG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/246940530_373840771134232_5202754664292391857_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=rIpQ9yVjfNoAX8sq3rW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=39521ede7f38070a11e78aeb1356c9af&oe=6196629A,NA,NA,NA,NA,218,-1.05,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CSKLTqylCyN/,"O procurador da República do Distrito Federal, Felipe Braga determinou a abertura de três inquéritos civis para apurar atos do governo Bolsonaro na área ambiental. 

Com as investigações, serão avaliados se atos tomados por autoridades envolvidas podem caracterizar, por exemplo, improbidade administrativa. A avaliação poderá resultar em eventuais responsabilizações. 

Os focos das investigações são a militarização de cargos de chefia no âmbito do IBAMA e mudanças de regramento em prejuízo à sua função institucional; aumento na liberação de agrotóxicos nos anos de 2019 e 2020 (em 2020 o governo liberou 493 deles, maior número dos últimos 20 anos) e ainda, divulgação de dados divergentes relacionados às queimadas nos últimos dez anos, pela Secretaria de Comunicação Social da Presidência. 
 
Em 2020, a Secom publicou informações incorretas sobre as queimadas registradas no país no ano passado, dizendo que área queimada no Brasil era a menor dos últimos 18 anos.  O Inpe afirmou que a mensagem não condizia com a realidade. 

Siga @casaninjaamazonia e acompanhe as notícias da região

#ForaBolsonaro #investigação #Brasil",midianinja,22,Mídia NINJA,3909115,2021-08-04 13:21:46 BRT,2021-08-04,13:21:46,Photo,17628,17472,156,0,FALSE,https://www.instagram.com/p/CSKLTqylCyN/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/230661450_585065329167663_7258382979485711101_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=iO6MxLhAfeMAX8eeOBB&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT8vVp9kICqs2FNbDKACl2l1PbqL7MqlOhSmgQdlqJtEsA&oe=6249C8D1,NA,Foto: Carolina Antunes/PR BOIADA INVESTIGADA MPF abre três inquéritos para apurar atuação do governo no meio ambiente,NA,NA,17628,-2.21,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CR9F-5RLGYw/,"Foi sancionada sem vetos a Lei 14.188, de 2021, que cria o programa Sinal Vermelho contra a Violência Doméstica e Familiar. O texto também inclui no Código Penal (Decreto-Lei 2.848, de 1940) o crime de violência psicológica contra a mulher.

A norma teve origem no projeto de lei (PL) 741/2021, sugerido pela Associação dos Magistrados Brasileiros (AMB) e apresentado pela deputada Margarete Coelho (PP-PI). No Senado, a relatora da matéria foi a senadora Rose de Freitas.

O texto prevê que Executivo, Judiciário, Ministério Público, Defensoria Pública e órgãos de segurança pública podem estabelecer parcerias com estabelecimentos comerciais privados. O programa Sinal Vermelho prevê, entre outras medidas, que a letra X escrita na mão da mulher, preferencialmente na cor vermelha, funcione como um sinal de denúncia de situação de violência em curso.

De acordo com a lei, a vítima pode apresentar o sinal em repartições públicas e entidades privadas que participem do programa. Em seguida, ela deve ser encaminhada para atendimento especializado. O texto também prevê a realização de ampla campanha de divulgação para informar a população sobre o significado do código do Sinal Vermelho, de maneira a torná-lo facilmente reconhecível por toda a sociedade.

Violência psicológica
A Lei 14.188, de 2021 também inclui no Código Penal o crime de violência psicológica contra a mulher, a ser atribuído a quem causar dano emocional “que lhe prejudique e perturbe o pleno desenvolvimento ou que vise degradar ou controlar suas ações, comportamentos, crenças e decisões”. O crime pode ocorrer por meio de ameaça, constrangimento, humilhação, manipulação, isolamento, chantagem, ridicularização, limitação do direito de ir e vir ou qualquer outro método. A pena é de reclusão de seis meses a dois anos e multa.
.
#lafaietenoticias
#conselheirolafaiete
#Lafaiete
#congonhas
#belohorizonte
#ouropreto
#ourobranco
#barbacena 
#carandai
#noticias
#minasgerais
#mg
#bh
#jeceaba
#entrerios
#entreriosdeminas
#aleijadinho
#uai
#coronavirus
#fiqueemcasa",lafaietenoticias,23,Lafaiete Notícias,37505,2021-07-30 11:25:07 BRT,2021-07-30,11:25:07,Photo,1128,1103,25,0,FALSE,https://www.instagram.com/p/CR9F-5RLGYw/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/229225644_838150643494654_1490340097101360634_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=LcnuDtMFQGoAX8e6ors&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=43cf88df4c8d8171291bf2c5789cf688&oe=612B8506,NA,AGORA É LEI! Sancionada lei que institui crime de violência psicológica contra mulher @SenadoFederal,NA,NA,1128,3.57,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CTFlriXLVjw/,NA,patriotasal,24,Hongarello Pereira,1752,2021-08-27 15:07:25 BRT,2021-08-27,15:07:25,Photo,2,1,1,0,FALSE,https://www.instagram.com/p/CTFlriXLVjw/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/240600117_599306944774691_7453666617354472449_n.jpg?_nc_cat=104&ccb=1-6&_nc_sid=8ae9d6&_nc_ohc=NZNciKY2oh0AX-V3v5D&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=00_AT-BrnAzFdOYX7JWG9Cm0r6ZP7OvagIAJT9YmM8HRCWNWg&oe=6284C0BD,NA,"Lauro Jardim OGLOBO Gleisi Hoffmann: 'Se tem alguém que tem moral para discutir sobre corrupção, somos nós do PT'. glo.bo/ 3ykzFRm",NA,NA,2,-0.5,Invalidação,Satírica,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
https://www.instagram.com/p/CWWcGTopsE4/,"Aprovamos hoje, na Comissão de Cultura da Câmara, Projeto de Decreto Legislativo 83/2020, que  derruba a portaria nº 45 de 02/03/2020, apresentada em março deste ano pelo Ministério do Turismo/Fundação Cultural Palmares. O projeto teve a minha relatoria e torna sem efeito a portaria da Fundação Cultural desse desgoverno extinguiu sete órgãos colegiados da e impossibilitou a participação da sociedade civil nos processos de formulação de políticas públicas relacionadas à competência da Fundação Cultural Palmares. 

Para vocês terem uma ideia do desastre que estamos corrigindo: foram excluídos o Comitê Gestor do Parque Memorial Quilombo dos Palmares, a Comissão Permanente de Tomada de Contas Especial, o Comitê de Governança, o Comitê de Dados Abertos, a Comissão Gestora do Plano de Gestão de Logística Sustentável, a Comissão Especial de Inventário e de Desfazimento de Bens e o Comitê de Segurança da Informação. Além disso, a portaria também exonerou funcionários do Comitê Gestor do Parque Memorial Quilombo dos Palmares e do Comitê de Dados Abertos. 

Viva a Cultura brasileira!",instadabene,25,Benedita da Silva,171634,2021-11-16 17:44:58 BRT,2021-11-16,17:44:58,Photo,144,139,5,0,FALSE,https://www.instagram.com/p/CWWcGTopsE4/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/257191382_1019667838595919_8144057473442341893_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=41U7-W3hOIoAX86kHho&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=926dc4e9e8090c21c47dc118eb5191df&oe=61B68403,NA,"BOA NOTÍCIA! Comissão de Cultura Câmara dos Deputados da ALMARES COLTSRAL aprova o PDL /2020, que tem a relatoria da deputada Benedita da Silva. Objetivo: derrubar Portaria 5/2020 do Ministério da Turismo que extingue sete órgãos ligados à Fundação Cultural Palmares. Benedita Silva DEPUTADA FEDERAL",NA,NA,144,-2.93,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CWl0gPDJ7tb/,"Nesta tarde participamos de um almoço ao lado da empresária Luiza Helena Trajano, presidente da rede Magazine Luiza. Luiza é uma empresária que nos inspira como mulher de garra, força e determinação. Muito honrada em conhecê-la pessoalmente e descobrir, ainda, seu carinho pela amada cidade de Pombal, onde foi fundada a primeira unidade das Lojas Maia. 🥰🤝

Ainda compartilhamos a agenda dessa tarde na companhia da secretária da mulher, Lídia Moura, da senadora Daniella Ribeiro e da secretária Eva Gouveia.

#PollyannaDutra #DeputadaEstadual #Mulhernapolitica #Trabalho #Compromisso",pollyannadutraoficial,26,Deputada Pollyanna Dutra,21428,2021-11-22 17:06:49 BRT,2021-11-22,17:06:49,Album,391,366,25,0,FALSE,https://www.instagram.com/p/CWl0gPDJ7tb/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/260177456_320632322918374_6140967449576551874_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=zW0uZWk-V9YAX_TI-wJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_8T7iyyiokBwnP3aSOpkWolyIpl0nC5o2C7dpY4O_WPw&oe=62546685,NA,NA,NA,NA,391,1.24,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
https://www.instagram.com/p/CUEIhExFCJv/,"Nosso kit coraçāo + toalhinha para lavabo “Flor de Liz”, muito chic, mais uma de nossas sugestōes para presentes de Natal, À VENDA aqui, no @myhappyday_ Contato no direct ou whatsapp(11)99931-0391 #Natal #Xmasgift #presentesdenatal #Xmas",myhappyday_,27,My Happy Day,63195,2021-09-20 22:04:44 BRT,2021-09-20,22:04:44,Photo,261,244,17,0,FALSE,https://www.instagram.com/p/CUEIhExFCJv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/242405432_556971058957491_7398917055947353042_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=vPdz1VSiFnIAX-rKCc4&_nc_oc=AQlzgRet160W3JRklhJE_Xw-tcjIODzyu0dvrNcsnh6_PwNkGuty0wcMTVXJ55GcNwY&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-6ImABVtPlGNFMzPd290MY-SiwmyHAc5DFHccBShwQsg&oe=62143A92,NA,NA,NA,NA,261,-2.92,Não Ofensivo,Outra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
